Barometer - mm Hg,Hum - %,Wind Speed - m/s,Rain - mm,Heat Index - °C,Temp - °C,Season,Day_Night,Wind_Dir_sin,Wind_Dir_cos
759.1,78.0,1.3,0.0,3.517497837358316,28.3,2,1,0.3826834323650898,0.9238795325112867
759.3,73.0,1.3,0.0,3.563882963939251,29.3,2,1,0.7071067811865476,0.7071067811865476
759.6,70.0,1.3,0.0,3.676300671907076,31.3,2,1,0.9238795325112867,0.38268343236508984
759.1,68.0,1.8,0.0,3.696351468952637,31.8,2,1,0.9238795325112867,0.38268343236508984
758.8,62.0,1.3,0.0,3.742420221041966,33.3,2,1,0.7071067811865476,0.7071067811865476
758.1,58.0,1.8,0.0,3.8088822465086327,35.0,2,1,0.9238795325112867,0.38268343236508984
757.5,60.0,1.8,0.0,3.765840495250065,34.0,2,1,0.3826834323650898,0.9238795325112867
756.9,71.0,1.8,0.0,3.6609942506244004,30.9,2,1,-0.38268343236508967,-0.9238795325112868
756.8,72.0,1.8,0.0,3.6375861597263857,30.5,2,1,0.3826834323650899,-0.9238795325112867
757.1,89.0,1.3,0.0,3.353406717825807,25.3,2,1,-0.9238795325112868,-0.3826834323650895
756.9,94.0,0.4,0.0,3.3032169733019514,24.3,2,1,0.7071067811865476,0.7071067811865476
757.2,93.0,0.4,0.0,3.3105430133940246,24.5,2,0,0.0,1.0
757.8,94.0,0.0,0.0,3.3068867021909143,24.3,2,0,,
758.4,95.0,0.4,0.0,3.3105430133940246,24.4,2,0,0.0,1.0
759.2,95.0,0.4,0.0,3.32862668882732,24.7,2,0,0.3826834323650898,0.9238795325112867
759.3,93.0,0.4,0.0,3.349904087274605,25.1,2,0,-1.0,-1.8369701987210297e-16
759.1,94.0,0.0,0.0,3.339321977944068,24.9,2,0,,
758.4,94.0,0.0,0.0,3.3178157727231046,24.6,2,0,,
758.2,95.0,0.0,0.0,3.299533727885655,24.2,2,0,,
758.0,95.0,0.0,0.0,3.295836866004329,24.1,2,0,,
758.1,95.0,0.0,0.0,3.292126286607793,24.0,2,0,,
758.1,96.0,0.4,0.0,3.3068867021909143,24.3,2,0,-1.0,-1.8369701987210297e-16
758.5,93.0,0.9,0.0,3.3463891451671604,25.1,2,1,0.3826834323650898,0.9238795325112867
759.0,91.0,0.9,0.0,3.367295829986474,25.4,2,1,0.0,1.0
759.4,90.0,1.8,0.0,3.3843902633457743,25.8,2,1,0.3826834323650898,0.9238795325112867
759.9,88.0,1.3,0.0,3.449987545831587,26.7,2,1,-0.38268343236508967,-0.9238795325112868
759.7,83.0,1.3,0.0,3.5524868292083815,28.4,2,1,-0.38268343236508967,-0.9238795325112868
759.4,79.0,0.9,0.0,3.591817741270805,29.2,2,1,-0.7071067811865475,-0.7071067811865477
758.8,74.0,1.3,0.0,3.6216707044204863,30.1,2,1,-0.38268343236508967,-0.9238795325112868
758.7,71.0,1.3,0.0,3.6712245188752153,31.1,2,1,-0.38268343236508967,-0.9238795325112868
758.1,70.0,0.9,0.0,3.7062280924485496,31.7,2,1,-0.38268343236508967,-0.9238795325112868
757.3,65.0,1.3,0.0,3.6788291182604347,31.9,2,1,-0.38268343236508967,-0.9238795325112868
756.7,64.0,1.3,0.0,3.696351468952637,32.3,2,1,-0.9238795325112868,-0.3826834323650895
756.6,76.0,2.2,0.0,3.6686767467964168,30.6,2,1,0.3826834323650899,-0.9238795325112867
756.9,80.0,2.2,0.0,3.632309102625542,29.7,2,1,1.2246467991473532e-16,-1.0
757.7,83.0,0.9,0.0,3.580737295494233,28.7,2,0,0.9238795325112867,0.38268343236508984
758.3,88.0,0.0,0.0,3.5409593240373143,27.9,2,0,,
758.7,89.0,0.0,0.0,3.517497837358316,27.6,2,0,,
759.0,89.0,0.0,0.0,3.505557396986398,27.4,2,0,,
759.4,91.0,0.4,0.0,3.4372078191851885,26.4,2,0,-0.9238795325112868,-0.3826834323650895
759.3,93.0,0.0,0.0,3.40452517175483,25.8,2,0,,
759.0,94.0,0.0,0.0,3.3945083935113587,25.7,2,0,,
758.9,94.0,0.0,0.0,3.3843902633457743,25.6,2,0,,
758.7,94.0,0.0,0.0,3.3843902633457743,25.6,2,0,,
758.7,95.0,0.0,0.0,3.3978584803966405,25.7,2,0,,
759.0,95.0,0.0,0.0,3.407841924380824,25.8,2,0,,
759.5,94.0,0.4,0.0,3.2846635654062037,23.9,2,1,-0.9238795325112868,-0.3826834323650895
760.1,94.0,0.4,0.0,3.2809112157876537,23.9,2,1,-0.7071067811865477,0.7071067811865474
761.1,95.0,0.4,0.0,3.2809112157876537,23.8,2,1,0.7071067811865476,0.7071067811865476
761.4,95.0,0.4,0.0,3.2846635654062037,23.9,2,1,-0.7071067811865475,-0.7071067811865477
761.3,95.0,0.4,0.0,3.2809112157876537,23.8,2,1,-0.7071067811865475,-0.7071067811865477
761.1,95.0,0.0,0.0,3.299533727885655,24.2,2,1,,
760.4,92.0,0.4,0.0,3.3568971227655755,25.3,2,1,-0.38268343236508967,-0.9238795325112868
759.8,87.0,0.4,0.0,3.456316680883235,26.8,2,1,-0.7071067811865475,-0.7071067811865477
759.3,84.0,0.9,0.0,3.4995332823830174,27.6,2,1,-0.7071067811865475,-0.7071067811865477
758.7,83.0,0.9,0.0,3.5234150143864045,28.0,2,1,1.2246467991473532e-16,-1.0
758.1,80.0,0.4,0.0,3.56953269648137,28.8,2,1,-0.9238795325112866,0.38268343236509
757.5,74.0,0.4,0.0,3.6428355156125294,30.4,2,1,0.7071067811865476,-0.7071067811865475
757.9,76.0,0.4,0.0,3.624340932976365,29.9,2,1,-0.38268343236508967,-0.9238795325112868
758.4,86.0,0.0,0.0,3.5779478934066544,28.5,2,0,,
759.1,90.0,0.0,0.0,3.481240089335692,27.1,2,0,,
759.9,92.0,0.0,0.0,3.417726683613366,26.1,2,0,,
760.2,93.0,0.0,0.0,3.3775875160230218,25.5,2,0,,
760.6,94.0,0.0,0.0,3.3775875160230218,25.4,2,0,,
760.6,94.0,0.0,0.0,3.3638415951183864,25.2,2,0,,
760.6,95.0,0.0,0.0,3.349904087274605,25.0,2,0,,
760.2,95.0,0.0,0.0,3.370738174177447,25.3,2,0,,
759.8,95.0,0.0,0.0,3.353406717825807,25.1,2,0,,
759.4,95.0,0.0,0.0,3.342861804649192,24.9,2,0,,
758.8,95.0,0.0,0.0,3.3032169733019514,24.2,2,0,,
758.6,94.0,0.4,0.0,3.2733640101522705,23.7,2,1,0.9238795325112867,0.38268343236508984
759.4,94.0,0.9,0.0,3.288401887516811,24.0,2,1,0.3826834323650898,0.9238795325112867
760.1,86.0,0.4,0.0,3.449987545831587,26.8,2,1,0.9238795325112867,0.38268343236508984
760.4,83.0,0.4,0.0,3.580737295494233,28.7,2,1,1.0,6.123233995736766e-17
760.1,72.0,0.4,0.0,3.5779478934066544,29.7,2,1,-1.0,-1.8369701987210297e-16
759.8,67.0,0.9,0.0,3.6082115510464816,30.6,2,1,-0.7071067811865475,-0.7071067811865477
759.5,64.0,1.3,0.0,3.6712245188752153,31.9,2,1,0.7071067811865476,-0.7071067811865475
759.0,68.0,1.8,0.0,3.686376323895818,31.7,2,1,1.2246467991473532e-16,-1.0
758.7,67.0,1.3,0.0,3.730501128804756,32.4,2,1,1.2246467991473532e-16,-1.0
757.8,66.0,2.2,0.0,3.7256934272366524,32.5,2,1,1.2246467991473532e-16,-1.0
757.8,69.0,1.8,0.0,3.673765816303888,31.4,2,1,1.2246467991473532e-16,-1.0
757.6,74.0,0.4,0.0,3.6838669122903918,30.9,2,1,0.7071067811865476,-0.7071067811865475
758.1,75.0,0.0,0.0,3.6609942506244004,30.6,2,1,,
758.8,82.0,0.0,0.0,3.6216707044204863,29.3,2,0,,
759.3,88.0,0.0,0.0,3.563882963939251,28.2,2,0,,
759.8,83.0,1.3,0.0,3.484312288372662,27.4,2,0,0.3826834323650898,0.9238795325112867
760.1,85.0,1.8,0.0,3.4404180948154366,26.7,2,0,0.3826834323650898,0.9238795325112867
760.1,85.0,1.8,0.0,3.4372078191851885,26.7,2,0,0.3826834323650898,0.9238795325112867
759.9,81.0,0.9,0.0,3.459466289786131,27.2,2,0,0.3826834323650898,0.9238795325112867
759.6,80.0,0.4,0.0,3.4657359027997265,27.4,2,0,0.3826834323650898,0.9238795325112867
758.9,81.0,1.3,0.0,3.4404180948154366,26.9,2,0,0.3826834323650898,0.9238795325112867
758.2,82.0,0.4,0.0,3.4210000089583352,26.6,2,0,0.7071067811865476,-0.7071067811865475
758.0,88.0,0.4,0.0,3.3843902633457743,25.8,2,0,-0.38268343236508967,-0.9238795325112868
758.2,90.0,0.0,0.0,3.349904087274605,25.3,2,0,,
758.7,87.0,0.4,0.0,3.374168709274236,25.7,2,1,-0.9238795325112868,-0.3826834323650895
759.0,86.0,0.9,0.0,3.407841924380824,26.2,2,1,-0.7071067811865475,-0.7071067811865477
759.0,82.0,0.9,0.0,3.484312288372662,27.5,2,1,0.3826834323650898,0.9238795325112867
759.3,83.0,2.2,0.0,3.529297384289471,28.1,2,1,0.3826834323650898,0.9238795325112867
759.5,82.0,2.2,0.0,3.563882963939251,28.6,2,1,0.3826834323650898,0.9238795325112867
759.8,77.0,1.3,0.0,3.7232808808312687,31.2,2,1,0.3826834323650898,0.9238795325112867
759.1,71.0,1.3,0.0,3.730501128804756,31.9,2,1,0.7071067811865476,0.7071067811865476
758.4,65.0,0.9,0.0,3.765840495250065,33.3,2,1,0.9238795325112867,0.38268343236508984
758.4,56.0,0.9,0.0,3.763522997109702,34.6,2,1,-0.9238795325112868,-0.3826834323650895
757.6,65.0,1.3,0.0,3.8155121050473024,34.0,2,1,-0.9238795325112868,-0.3826834323650895
756.9,79.0,1.3,0.0,3.6454498961866,29.9,2,1,0.7071067811865476,0.7071067811865476
757.0,73.0,0.9,0.0,3.6402142821326553,30.4,2,1,0.3826834323650898,0.9238795325112867
756.8,81.0,0.9,0.0,3.5779478934066544,28.9,2,1,0.3826834323650898,0.9238795325112867
757.4,85.0,0.0,0.0,3.56953269648137,28.4,2,0,,
758.0,88.0,0.0,0.0,3.5145260669691587,27.6,2,0,,
758.5,90.0,0.0,0.0,3.4531571205928664,26.7,2,0,,
758.9,92.0,0.0,0.0,3.427514689979529,26.2,2,0,,
758.8,93.0,0.0,0.0,3.3978584803966405,25.8,2,0,,
758.5,88.0,0.4,0.0,3.490428515390098,27.3,2,0,0.7071067811865476,0.7071067811865476
758.1,89.0,0.4,0.0,3.517497837358316,27.6,2,0,0.3826834323650898,0.9238795325112867
758.1,88.0,0.9,0.0,3.5234150143864045,27.7,2,0,0.7071067811865476,0.7071067811865476
758.0,88.0,0.9,0.0,3.490428515390098,27.3,2,0,0.7071067811865476,0.7071067811865476
757.9,88.0,0.4,0.0,3.487375077903208,27.2,2,0,-0.38268343236508967,-0.9238795325112868
757.8,88.0,0.9,0.0,3.4781584227982836,27.1,2,0,-0.9238795325112868,-0.3826834323650895
757.1,88.0,1.3,0.0,3.4657359027997265,26.9,2,1,-0.38268343236508956,0.9238795325112868
757.5,87.0,1.8,0.0,3.475067230228611,27.1,2,1,0.7071067811865476,0.7071067811865476
757.3,85.0,1.3,0.0,3.517497837358316,27.8,2,1,0.9238795325112867,0.38268343236508984
757.6,83.0,1.8,0.0,3.591817741270805,28.9,2,1,0.7071067811865476,-0.7071067811865475
758.1,81.0,2.2,0.0,3.6216707044204863,29.4,2,1,0.7071067811865476,0.7071067811865476
758.1,78.0,2.2,0.0,3.676300671907076,30.4,2,1,0.9238795325112867,0.38268343236508984
757.6,72.0,1.8,0.0,3.742420221041966,32.0,2,1,0.9238795325112867,0.38268343236508984
757.3,69.0,1.8,0.0,3.7773481021015445,32.9,2,1,0.9238795325112867,0.38268343236508984
756.6,66.0,1.8,0.0,3.8022081394209395,33.7,2,1,0.7071067811865476,0.7071067811865476
756.3,64.0,1.3,0.0,3.8133070324889884,34.1,2,1,1.0,6.123233995736766e-17
756.0,63.0,1.3,0.0,3.768152635008444,33.6,2,1,0.7071067811865476,0.7071067811865476
756.6,74.0,2.7,0.0,3.4965075614664802,28.3,2,1,0.7071067811865476,0.7071067811865476
757.1,87.0,1.8,0.0,3.3568971227655755,25.4,2,1,0.7071067811865476,0.7071067811865476
757.3,90.0,0.9,0.0,3.3068867021909143,24.6,2,0,-1.0,-1.8369701987210297e-16
758.2,92.0,0.0,0.0,3.3214324131932926,24.7,2,0,,
758.5,87.0,0.9,0.0,3.288401887516811,24.3,2,0,0.3826834323650898,0.9238795325112867
758.8,89.0,1.3,0.0,3.292126286607793,24.3,2,0,0.7071067811865476,0.7071067811865476
758.8,88.0,1.3,0.0,3.295836866004329,24.4,2,0,0.3826834323650898,0.9238795325112867
758.8,89.0,0.9,0.0,3.295836866004329,24.4,2,0,0.3826834323650898,0.9238795325112867
758.1,90.0,0.4,0.0,3.2846635654062037,24.2,2,0,0.0,1.0
758.1,92.0,0.4,0.0,3.269568939183719,23.8,2,0,-0.7071067811865477,0.7071067811865474
758.2,92.0,0.4,0.0,3.265759410767051,23.7,2,0,-0.7071067811865475,-0.7071067811865477
758.0,90.0,0.9,0.0,3.265759410767051,23.8,2,0,-0.7071067811865475,-0.7071067811865477
758.4,90.0,0.9,0.0,3.2809112157876537,24.1,2,0,-0.7071067811865475,-0.7071067811865477
758.8,93.0,0.4,0.0,3.269568939183719,23.7,2,1,-0.7071067811865475,-0.7071067811865477
758.6,93.0,0.9,0.0,3.261935314328648,23.6,2,1,1.2246467991473532e-16,-1.0
758.9,92.0,0.9,0.0,3.2809112157876537,23.9,2,1,0.3826834323650898,0.9238795325112867
758.7,88.0,0.9,0.0,3.32862668882732,25.0,2,1,0.0,1.0
758.7,85.0,0.9,0.0,3.3877743613300146,26.0,2,1,0.3826834323650898,0.9238795325112867
758.5,81.0,1.3,0.0,3.487375077903208,27.6,2,1,0.3826834323650898,0.9238795325112867
758.2,76.0,1.8,0.0,3.5890591188317256,29.4,2,1,0.7071067811865476,0.7071067811865476
757.8,74.0,1.8,0.0,3.686376323895818,31.0,2,1,0.3826834323650898,0.9238795325112867
757.4,70.0,1.8,0.0,3.7328963395307104,32.1,2,1,0.9238795325112867,0.38268343236508984
756.4,67.0,2.2,0.0,3.744787086052232,32.7,2,1,0.7071067811865476,0.7071067811865476
756.1,67.0,2.2,0.0,3.7495040759303713,32.7,2,1,-0.9238795325112868,-0.3826834323650895
756.3,67.0,1.8,0.0,3.7328963395307104,32.5,2,1,-0.7071067811865475,-0.7071067811865477
756.7,74.0,0.9,0.0,3.6506582412937387,30.5,2,1,-0.9238795325112866,0.38268343236509
757.9,92.0,1.3,0.0,3.370738174177447,25.4,2,0,0.7071067811865476,0.7071067811865476
758.3,93.0,0.9,0.0,3.2809112157876537,23.9,2,0,1.0,6.123233995736766e-17
759.1,94.0,0.4,0.0,3.295836866004329,24.2,2,0,-1.0,-1.8369701987210297e-16
759.3,95.0,0.0,0.0,3.3105430133940246,24.4,2,0,,
759.6,95.0,0.0,0.0,3.3068867021909143,24.3,2,0,,
759.8,95.0,0.4,0.0,3.2846635654062037,23.9,2,0,0.3826834323650898,0.9238795325112867
759.5,95.0,0.0,0.0,3.2771447329921766,23.8,2,0,,
758.9,95.0,0.4,0.0,3.242592351485517,23.2,2,0,-0.9238795325112868,-0.3826834323650895
758.2,95.0,0.0,0.0,3.2347491740244907,23.0,2,0,,
758.7,95.0,0.9,0.0,3.2347491740244907,23.0,2,0,0.9238795325112867,-0.3826834323650897
758.9,95.0,0.4,0.0,3.242592351485517,23.2,2,0,0.7071067811865476,0.7071067811865476
759.3,95.0,0.4,0.0,3.2386784521643803,23.1,2,1,-1.0,-1.8369701987210297e-16
759.8,95.0,0.0,0.0,3.258096538021482,23.4,2,1,,
760.3,96.0,0.0,0.0,3.2846635654062037,23.8,2,1,,
760.6,93.0,0.4,0.0,3.3357695763397,24.9,2,1,-0.9238795325112866,0.38268343236509
760.1,89.0,0.4,0.0,3.4657359027997265,26.9,2,1,-1.0,-1.8369701987210297e-16
759.4,80.0,1.3,0.0,3.5496173867804286,28.6,2,1,-0.7071067811865475,-0.7071067811865477
758.8,73.0,0.9,0.0,3.6712245188752153,30.9,2,1,-0.38268343236508967,-0.9238795325112868
758.4,64.0,0.9,0.0,3.703768066607687,32.4,2,1,0.0,1.0
758.0,68.0,0.9,0.0,3.7471483622379123,32.6,2,1,0.3826834323650898,0.9238795325112867
757.7,68.0,0.4,0.0,3.768152635008444,32.9,2,1,0.3826834323650898,0.9238795325112867
757.4,70.0,0.9,0.0,3.758871825933971,32.5,2,1,-0.38268343236508956,0.9238795325112868
757.5,86.0,1.3,0.0,3.505557396986398,27.6,2,1,0.3826834323650898,0.9238795325112867
757.7,89.0,0.9,0.0,3.391147045808654,25.9,2,1,0.3826834323650898,0.9238795325112867
758.5,92.0,0.4,0.0,3.367295829986474,25.4,2,0,-0.7071067811865475,-0.7071067811865477
759.3,88.0,0.4,0.0,3.3638415951183864,25.6,2,0,-0.38268343236508967,-0.9238795325112868
759.7,93.0,0.4,0.0,3.332204510175204,24.8,2,0,1.2246467991473532e-16,-1.0
759.9,93.0,0.0,0.0,3.342861804649192,25.0,2,0,,
759.7,94.0,0.0,0.0,3.339321977944068,24.9,2,0,,
759.5,94.0,0.0,0.0,3.3250360206965914,24.7,2,0,,
758.8,95.0,0.0,0.0,3.32862668882732,24.7,2,0,,
758.3,95.0,0.0,0.0,3.3214324131932926,24.6,2,0,,
758.1,95.0,0.0,0.0,3.3141860046725258,24.4,2,0,,
758.0,95.0,0.0,0.0,3.3105430133940246,24.4,2,0,,
757.8,88.0,0.9,0.0,3.3638415951183864,25.6,2,0,-0.7071067811865477,0.7071067811865474
757.9,88.0,1.3,0.0,3.4011973816621555,26.1,2,1,0.3826834323650898,0.9238795325112867
758.6,88.0,1.8,0.0,3.3945083935113587,25.9,2,1,0.7071067811865476,0.7071067811865476
759.4,87.0,2.2,0.0,3.4307561839036995,26.5,2,1,0.3826834323650898,0.9238795325112867
759.6,86.0,1.8,0.0,3.505557396986398,27.6,2,1,0.3826834323650898,0.9238795325112867
759.7,83.0,1.8,0.0,3.591817741270805,28.9,2,1,0.7071067811865476,0.7071067811865476
759.5,80.0,1.8,0.0,3.634951112088381,29.7,2,1,0.3826834323650898,0.9238795325112867
759.4,75.0,1.3,0.0,3.703768066607687,31.1,2,1,0.7071067811865476,0.7071067811865476
759.1,70.0,1.3,0.0,3.763522997109702,32.6,2,1,0.7071067811865476,-0.7071067811865475
758.7,67.0,1.3,0.0,3.7773481021015445,33.2,2,1,0.7071067811865476,0.7071067811865476
758.0,65.0,1.3,0.0,3.7932394694381792,33.7,2,1,0.9238795325112867,-0.3826834323650897
757.4,65.0,1.3,0.0,3.7932394694381792,33.7,2,1,0.7071067811865476,0.7071067811865476
757.4,67.0,0.9,0.0,3.7887247890836524,33.3,2,1,1.0,6.123233995736766e-17
757.5,68.0,1.3,0.0,3.742420221041966,32.5,2,1,0.7071067811865476,0.7071067811865476
757.8,71.0,1.3,0.0,3.713572066704308,31.7,2,0,0.9238795325112867,0.38268343236508984
757.8,74.0,0.9,0.0,3.686376323895818,31.0,2,0,0.7071067811865476,0.7071067811865476
759.1,78.0,1.3,0.0,3.655839600035736,30.2,2,0,0.7071067811865476,0.7071067811865476
759.6,82.0,1.3,0.0,3.594568774642695,29.0,2,0,0.9238795325112867,0.38268343236508984
759.8,82.0,0.9,0.0,3.5610460826040513,28.6,2,0,-0.38268343236508967,-0.9238795325112868
759.6,81.0,1.3,0.0,3.535145354171894,28.3,2,0,1.0,6.123233995736766e-17
759.4,81.0,1.3,0.0,3.5145260669691587,28.0,2,0,0.9238795325112867,0.38268343236508984
758.9,81.0,0.9,0.0,3.4995332823830174,27.8,2,0,0.7071067811865476,0.7071067811865476
758.7,83.0,1.3,0.0,3.5085558999826545,27.8,2,0,0.9238795325112867,0.38268343236508984
758.5,82.0,1.8,0.0,3.502549875922443,27.8,2,0,0.9238795325112867,0.38268343236508984
757.7,83.0,2.2,0.0,3.475067230228611,27.3,2,0,0.3826834323650898,0.9238795325112867
758.0,84.0,2.2,0.0,3.4436180975461075,26.8,2,1,0.7071067811865476,0.7071067811865476
759.2,85.0,3.6,0.0,3.4011973816621555,26.2,2,1,-0.7071067811865475,-0.7071067811865477
759.7,84.0,3.1,0.0,3.4404180948154366,26.8,2,1,-0.9238795325112868,-0.3826834323650895
759.8,83.0,2.7,0.0,3.4965075614664802,27.6,2,1,0.9238795325112867,0.38268343236508984
759.4,80.0,1.3,0.0,3.616308761279101,29.4,2,1,0.9238795325112867,0.38268343236508984
758.9,70.0,2.2,0.0,3.632309102625542,30.7,2,1,1.0,6.123233995736766e-17
759.0,71.0,2.7,0.0,3.686376323895818,31.3,2,1,0.9238795325112867,0.38268343236508984
758.3,73.0,2.2,0.0,3.7471483622379123,31.9,2,1,0.9238795325112867,0.38268343236508984
758.0,66.0,2.2,0.0,3.735285826928092,32.7,2,1,0.9238795325112867,0.38268343236508984
757.6,67.0,2.2,0.0,3.756538102587751,32.8,2,1,1.0,6.123233995736766e-17
757.2,66.0,2.2,0.0,3.754198920234579,32.9,2,1,1.0,6.123233995736766e-17
757.1,64.0,1.8,0.0,3.7184382563554808,32.7,2,1,0.9238795325112867,0.38268343236508984
757.5,68.0,1.8,0.0,3.735285826928092,32.4,2,1,0.7071067811865476,0.7071067811865476
757.5,72.0,1.8,0.0,3.711130063048756,31.6,2,0,0.7071067811865476,0.7071067811865476
758.6,75.0,1.8,0.0,3.6428355156125294,30.3,2,0,-0.38268343236508967,-0.9238795325112868
759.7,77.0,1.3,0.0,3.5467396869528134,28.8,2,0,-0.9238795325112868,-0.3826834323650895
762.2,92.0,2.2,0.0,3.258096538021482,23.6,2,0,0.3826834323650898,0.9238795325112867
761.0,92.0,1.8,0.0,3.2228678461377385,22.8,2,0,0.3826834323650898,0.9238795325112867
760.8,92.0,0.9,0.0,3.2108436531709366,22.6,2,0,-0.9238795325112868,-0.3826834323650895
760.2,93.0,0.4,0.0,3.2108436531709366,22.5,2,0,-0.9238795325112868,-0.3826834323650895
758.9,92.0,2.2,0.0,3.2108436531709366,22.6,2,0,0.3826834323650898,0.9238795325112867
758.3,88.0,2.2,0.0,3.242592351485517,23.4,2,0,0.3826834323650898,0.9238795325112867
758.2,86.0,2.7,0.0,3.258096538021482,23.7,2,0,0.7071067811865476,0.7071067811865476
758.6,88.0,3.1,0.0,3.242592351485517,23.4,2,0,0.7071067811865476,0.7071067811865476
758.7,86.0,2.2,0.0,3.261935314328648,23.7,2,1,0.7071067811865476,0.7071067811865476
759.1,85.0,2.7,0.0,3.269568939183719,23.9,2,1,0.7071067811865476,0.7071067811865476
759.2,86.0,2.7,0.0,3.269568939183719,23.9,2,1,0.7071067811865476,0.7071067811865476
759.5,82.0,2.2,0.0,3.3638415951183864,25.7,2,1,0.9238795325112867,0.38268343236508984
759.4,75.0,2.2,0.0,3.487375077903208,28.1,2,1,0.7071067811865476,0.7071067811865476
759.2,78.0,2.7,0.0,3.5667118201397288,28.9,2,1,0.9238795325112867,0.38268343236508984
759.2,77.0,3.1,0.0,3.616308761279101,29.7,2,1,0.7071067811865476,0.7071067811865476
758.6,74.0,2.7,0.0,3.686376323895818,31.0,2,1,0.7071067811865476,0.7071067811865476
758.1,72.0,1.8,0.0,3.703768066607687,31.4,2,1,0.9238795325112867,0.38268343236508984
757.9,68.0,2.2,0.0,3.7013019741124933,31.9,2,1,0.7071067811865476,0.7071067811865476
757.4,70.0,2.2,0.0,3.7256934272366524,32.0,2,1,1.0,6.123233995736766e-17
757.5,68.0,1.8,0.0,3.708682081410116,32.0,2,1,1.0,6.123233995736766e-17
757.6,70.0,1.8,0.0,3.708682081410116,31.8,2,1,0.7071067811865476,0.7071067811865476
757.5,72.0,1.8,0.0,3.6838669122903918,31.2,2,0,0.7071067811865476,0.7071067811865476
757.4,74.0,1.8,0.0,3.655839600035736,30.6,2,0,0.7071067811865476,0.7071067811865476
758.8,78.0,2.7,0.0,3.6109179126442243,29.6,2,0,0.3826834323650898,0.9238795325112867
759.4,82.0,2.2,0.0,3.56953269648137,28.7,2,0,1.0,6.123233995736766e-17
758.7,83.0,1.8,0.0,3.543853682063679,28.3,2,0,1.0,6.123233995736766e-17
758.6,80.0,1.8,0.0,3.5145260669691587,28.1,2,0,0.9238795325112867,0.38268343236508984
758.9,76.0,2.7,0.0,3.520460802488973,28.4,2,0,0.3826834323650898,0.9238795325112867
758.6,76.0,1.8,0.0,3.4781584227982836,27.8,2,0,0.3826834323650898,0.9238795325112867
757.9,76.0,1.8,0.0,3.4781584227982836,27.8,2,0,0.7071067811865476,0.7071067811865476
757.4,81.0,1.8,0.0,3.490428515390098,27.7,2,0,0.3826834323650898,0.9238795325112867
757.5,81.0,2.2,0.0,3.475067230228611,27.4,2,0,0.9238795325112867,0.38268343236508984
757.1,82.0,1.8,0.0,3.4719664525503626,27.3,2,1,0.9238795325112867,0.38268343236508984
757.6,81.0,1.8,0.0,3.487375077903208,27.6,2,1,0.3826834323650898,0.9238795325112867
758.1,84.0,2.2,0.0,3.493472657771326,27.5,2,1,0.7071067811865476,0.7071067811865476
758.3,82.0,2.7,0.0,3.5553480614894135,28.5,2,1,0.9238795325112867,0.38268343236508984
758.3,79.0,2.7,0.0,3.616308761279101,29.6,2,1,0.7071067811865476,0.7071067811865476
758.5,76.0,2.2,0.0,3.66612246699132,30.5,2,1,0.7071067811865476,0.7071067811865476
758.1,73.0,1.8,0.0,3.676300671907076,30.9,2,1,0.7071067811865476,0.7071067811865476
757.9,70.0,2.2,0.0,3.7376696182833684,32.2,2,1,0.9238795325112867,0.38268343236508984
757.3,69.0,1.8,0.0,3.765840495250065,32.7,2,1,0.7071067811865476,0.7071067811865476
756.8,67.0,1.8,0.0,3.7819143200811256,33.2,2,1,0.7071067811865476,0.7071067811865476
756.5,68.0,1.3,0.0,3.7796338173824005,33.1,2,1,0.7071067811865476,0.7071067811865476
756.8,68.0,1.8,0.0,3.756538102587751,32.7,2,1,0.7071067811865476,0.7071067811865476
756.8,72.0,1.8,0.0,3.7256934272366524,31.8,2,1,0.7071067811865476,0.7071067811865476
757.2,74.0,1.3,0.0,3.6712245188752153,30.8,2,0,0.7071067811865476,0.7071067811865476
757.7,73.0,0.9,0.0,3.6838669122903918,31.1,2,0,0.3826834323650898,0.9238795325112867
758.6,76.0,1.8,0.0,3.6054978451748854,29.7,2,0,-0.7071067811865475,-0.7071067811865477
759.4,82.0,1.8,0.0,3.5610460826040513,28.6,2,0,-0.7071067811865475,-0.7071067811865477
759.5,83.0,0.9,0.0,3.5409593240373143,28.2,2,0,0.0,1.0
758.9,81.0,1.3,0.0,3.5467396869528134,28.4,2,0,0.7071067811865476,0.7071067811865476
758.5,82.0,1.3,0.0,3.535145354171894,28.2,2,0,0.9238795325112867,0.38268343236508984
758.1,82.0,1.3,0.0,3.5145260669691587,27.9,2,0,0.7071067811865476,-0.7071067811865475
757.7,85.0,1.3,0.0,3.490428515390098,27.4,2,0,1.0,6.123233995736766e-17
757.4,86.0,1.3,0.0,3.481240089335692,27.2,2,0,0.7071067811865476,-0.7071067811865475
757.7,85.0,1.8,0.0,3.502549875922443,27.6,2,0,1.0,6.123233995736766e-17
757.8,83.0,1.8,0.0,3.505557396986398,27.7,2,1,0.9238795325112867,-0.3826834323650897
758.2,83.0,1.8,0.0,3.484312288372662,27.4,2,1,0.7071067811865476,0.7071067811865476
758.3,83.0,1.8,0.0,3.517497837358316,27.9,2,1,0.9238795325112867,-0.3826834323650897
758.7,80.0,1.8,0.0,3.563882963939251,28.8,2,1,0.9238795325112867,0.38268343236508984
758.7,78.0,2.2,0.0,3.6189933266497696,29.7,2,1,0.3826834323650898,0.9238795325112867
